N1,N2,Thrust,FuelFlow,FanCycles,LPCCycles,HPCCycles,HPTCycles,LPTCycles,FlightStatus
81.89427303274188,89.25705702809813,23.49755672285091,238.47376874098745,791.3522341628916,966.6871645222193,1126.1302501670436,1402.5632113872582,1370.7314541024723,Ground
84.20602950028614,83.24829152954283,18.28279110193096,264.0318202245068,1050.5965553455865,1281.3407698515423,1238.9604524091988,1302.9190503935567,1425.3737296774834,Ground
83.18804443985253,87.32570379432195,13.427244755383331,168.47633781424298,852.5867867957894,1076.8930522542319,1203.402958634668,1325.760085739813,1470.2533313933855,Ground
87.21539973998622,87.8516088710427,20.09687782669103,337.47919521027103,1001.2499321907251,1120.4758882401784,1119.362307088195,1378.6406211995816,1210.0329719141118,Ground
86.23531773825101,87.89828899760214,23.06393150551166,390.5130022187667,1192.567675771387,1093.2277422961454,1440.1500346552157,1331.326760443265,1415.2526109434934,Fly
90.7282499214104,90.97612704860957,16.39179378256996,228.7881833300978,1145.261674548618,964.7491310559278,1168.7331554267644,1323.0610848766214,1405.5002936033375,Ground
90.54686828483604,88.92649903779689,19.489803518489865,181.4163151384767,947.5337592933197,1075.1384146233322,1155.8151072759176,1243.0301037074269,1496.7794469003427,Ground
84.42291710565664,87.71411340283915,17.85868725618431,243.72728699985498,963.8537233306014,1262.9642131112798,1072.8080998887276,1339.457998548422,1414.5427217405759,Ground
94.23664242536572,88.57614734947009,19.442214897276003,264.60963641631866,1119.1707497107066,960.5504931140738,1122.4125176833516,1166.343149968508,1369.91740439677,Ground
83.64980358556227,88.1465802109771,12.425541332184856,245.22678764554635,1078.213000153146,1087.4825571616836,1438.1713531732546,1278.5849689288812,1313.602015092392,Ground
80.75388777384876,89.1060199266187,21.402520397094236,278.53064986097655,1033.8552876285914,949.9778138553064,1160.8123234613133,1297.4505871414801,1522.7273822081263,Ground
91.43183226797598,86.55044061310188,17.55025050143825,334.997868728819,1227.2434720446881,943.6965693428747,1271.573424117084,1318.4309064078104,1323.9636358783869,Ground
85.04178787573883,90.2600248633136,23.5475495603892,222.22266102565666,860.4210797807515,1068.4703344713876,1137.134569492543,1438.9764133946355,1372.963330323883,Ground
82.30475598595493,88.31612651843788,23.201638100910728,279.7514732917782,1106.8379333694015,1151.4883596076372,1136.4590119771262,1353.7768190368483,1391.1455785416988,Ground
85.2288427735608,86.68237366447329,20.609556070897092,385.17460741125126,944.6964722160179,1291.4077164224034,1315.7634558440943,1527.4683849679486,1445.4038072885073,Fly
85.9337504636306,89.17995351818311,24.815537748675265,216.6110221765557,984.975701120174,1175.656467491314,1073.7230224301436,1210.4572039074958,1326.651793332172,Ground
85.7068436743257,85.99278178402025,13.569355891527765,313.1853338827334,816.885512166165,982.3037887230032,1457.1995317494968,1284.2975171555292,1432.0997563686024,Ground
91.95090095730806,87.18296000019261,30.489085266431964,452.70969206280347,1110.5278623909678,1148.1362002515425,1224.9589872245344,1630.594658596774,1529.5933240346096,Fly
85.82780760863962,88.02039244239629,29.406951447144834,347.0583572934239,985.8058180838689,1156.7362483666473,1383.0498133985952,1366.0469843334013,1391.8586619260714,Fly
88.17347318114518,90.84999192941335,25.97390030854708,417.2967503919158,1158.5021332287797,1314.3398107149553,1155.7285213997288,1386.9199406273044,1517.6762103250264,Fly
84.02192940349647,85.08079317735533,24.560596154085065,197.17211786198737,1082.3279915677706,1121.9302337200436,1107.2446669188273,1146.7481723170335,1365.7851348872762,Ground
83.47917047388661,88.37672936041463,18.627230898010357,277.9069757259253,892.2623923015242,1202.5109152581774,1159.2539892708398,1145.5566151751755,1250.7537729994008,Ground
85.75222227394613,94.75581900162862,22.1948417168338,320.89693329534936,1135.9055093480367,1113.5714738059464,1521.4329942556597,1442.3507874022037,1556.6540987081655,Fly
87.41144898838732,86.79556730739743,28.26301794660828,353.9957631870019,1052.924490087522,1181.5710998167287,1285.5133244853905,1543.3832838659846,1581.7467126698373,Fly
83.27254527806596,91.70827952563131,23.704861608966368,311.4490251244531,1033.868731792169,1138.737148063299,1272.4136559314497,1250.2645628585906,1267.7652565316705,Ground
82.69795731133586,87.15797476939967,18.445926187644456,235.75622533151645,1028.695585430171,1164.6006187114551,1380.1430099266488,1236.141417485497,1482.2066078032528,Ground
86.70842722963731,88.08213670540522,16.94039506997357,445.127910261478,1167.469497780862,1305.7801007541918,1453.7551319034344,1556.9628586939493,1508.184433452954,Fly
86.55803954272352,80.50178285537928,19.780423997534854,281.4764792110905,1023.2786742940164,1130.7403569719688,1227.3010717494385,1218.7454229878015,1481.9739717258094,Ground
90.10428271044469,89.88653507477102,21.777893269957918,338.0623698968283,1213.815033096762,1337.4484981427559,1296.7518964157905,1410.2541439817523,1462.8742629329606,Fly
87.92663538136708,89.89879545326653,24.55951424451618,273.6001135459637,1143.633540570598,1076.2988029987373,1185.8474246633052,1232.8487793019453,1412.4175684744614,Ground
80.77746491584654,85.64530506075329,15.651016244548789,213.34835022380054,926.0628592540963,1182.2782780834002,1183.014764232227,1259.6712208089061,1473.189806923438,Ground
84.34098433648747,95.58079727762086,21.61492036134644,219.70695896205532,913.8296929743742,1163.3661024774058,1299.3782214530438,1204.8815629612045,1469.3217601658705,Ground
86.51213954655353,89.12216970954272,18.78509588489334,261.02707135069335,917.4346317197858,1129.6576938530304,1051.7015568017582,1385.440200112072,1227.4228875187428,Ground
85.9937902942107,86.34333086715709,15.973829738881435,274.9842555151467,1118.673462017733,1196.198718907184,1213.0690024464382,1437.8467355453809,1330.1738151248608,Ground
81.75681001720031,86.30725720402783,20.341272570260095,245.27706427789985,920.0059493298065,1195.1306244299483,1162.1240163396906,1350.5557853215007,1253.949910058151,Ground
86.81802985403692,86.64031585201818,32.439674224021445,268.0708658636552,967.7971845507941,1087.1340553647944,1284.1780774784013,1397.845780566655,1361.2370167336753,Ground
81.26603589006575,92.50400095586646,21.42245339514264,172.63480055308173,803.1495786561946,1148.9254535076327,1315.0267395898295,1312.918747333171,1535.3453647621204,Ground
82.60931423358856,83.54530609465029,25.95945375440833,192.61543050921665,981.8496837864333,1158.431416643531,1367.4859672914065,1277.9886268745172,1508.3145212660734,Ground
81.57108910650813,89.71774834406848,20.085246594687767,225.40487762468973,959.5602576816038,1157.117940621921,1115.193440196949,1235.0635180386118,1574.0941486596992,Ground
87.91766334888018,83.93025458612979,22.00713094467018,288.80139569217374,1008.6697699414397,1101.9381237698026,1162.546584924975,1427.4428426687582,1460.3645738960738,Ground
83.4895730376514,87.80274921678104,27.35273470718049,193.45557823370422,1083.475132632488,1265.6208252057295,1185.6741084635808,1294.7494931461347,1319.7569960135163,Ground
89.20838293280829,88.39890902244063,22.955241923550012,268.3740832737152,845.1039474946525,1195.7791614472906,1258.7391699806012,1223.2932544599698,1363.13806342143,Ground
87.23585899718543,88.88022060987991,24.437786057990273,364.40141841527446,1026.5838133878985,1198.3945960751414,1163.7956629145242,1552.0091740991102,1684.1815609386608,Fly
86.13190147913456,86.0293171630858,21.951489139484295,242.23704755876255,898.4121173010021,1231.0191908080897,1231.149085879779,1264.1755622092492,1439.8763764424814,Ground
85.45090528438563,89.89243505366433,17.530987253812306,212.21042499208187,1054.83196275545,1218.4256645196174,1262.6538363336942,1247.10532372753,1363.4847386801787,Ground
88.92142826284729,90.61737198484043,19.32471310723996,187.0747544662333,975.7318723187967,1263.8359732270942,1179.4372146356752,1200.7421993271178,1132.543287184586,Ground
80.95544373368286,87.3205477034505,21.831091464607542,274.5603832705998,965.35734939931,1102.6204752774036,1275.341946350243,1261.212421813753,1352.216014929621,Ground
83.04449167659352,88.44600237160634,18.583837156235905,293.8023396264897,1079.3175688218678,1174.245891359262,1122.8259185403217,1219.7800591964822,1487.8963973070652,Ground
84.09668891323213,89.14722923855216,21.809487184998936,284.4853902622597,1105.8728529883879,1129.9647687837348,1185.8351413989874,1435.9189494164025,1490.1728697140275,Ground
84.01701356020669,91.50788677133701,14.616081279013006,322.1816001734407,1033.802348110171,1122.1558473624211,1187.5978612610004,1195.2842431309737,1466.3545618498435,Ground
82.53795304494487,90.12701127276554,13.592136752411326,262.76918778371584,864.4552496887711,916.3640216229603,1230.9047443032655,1159.5183056072492,1547.1585082569893,Ground
83.5842044026317,93.18262951030214,20.67461868786691,270.4881397979749,822.3988245951598,962.6597111030251,1427.7086498053304,1240.3105215268029,1334.546642900169,Ground
84.92762473866999,89.14347515464833,18.316952825275788,260.2194515801488,1059.13492417584,1005.8977299333621,1172.2486381139765,1165.4790329191396,1397.2615679596256,Ground
89.43368213422455,86.53168167244533,16.38519255707949,349.62576765840595,784.761645539082,1267.8674673372566,1114.7613233925897,1199.3072639054856,1311.3959753021622,Ground
86.91840365930827,92.94134652971542,21.17576579326642,347.93759355103987,1118.2098245815862,1194.3211404113722,1264.7546268362257,1350.268285364233,1383.7061013147088,Fly
88.29633055596157,88.65229861953917,28.92520058477053,326.61838623390577,912.3226218788155,925.4292567140349,1453.9381622782862,1291.3298863851792,1542.876016203677,Ground
80.16185238643105,94.42681107583559,17.399989676706163,320.5229572601752,1041.8205755887973,1217.8512689798422,1040.060523780569,1419.6910948761351,1396.083788455724,Ground
79.38762423692243,86.67015324642547,19.063920563572076,158.96983497257415,1066.4702745333109,1245.211769918256,1151.111388095631,1283.8045183058673,1394.1569881002513,Ground
89.88584663671388,93.03310244222932,21.569663868715068,345.2068294786503,966.0877720729961,1217.3442276632445,1060.2194521575702,1386.254348461517,1492.809061099108,Ground
83.36524273957315,85.84953303819158,20.920283036765607,234.9570126429587,1100.947178859597,1140.9636118683993,1263.7605812231209,1176.0411987474972,1531.4074981524604,Ground
87.05815437999532,87.55899399511453,24.95578541175775,246.89979953169842,1076.402978157286,1015.5675962816929,1241.583683628606,1149.3465969809602,1398.7701550691943,Ground
81.61284468634831,86.8815005437247,17.28974139065738,257.01799349240235,1017.5536229578598,1042.3580423665155,1245.0613049431388,1318.5837628902752,1524.3469128345964,Ground
82.42852733075115,89.2763726853549,19.667577709485222,269.45795978339646,1119.0548594343595,1049.0786637400865,1288.7079776446287,1231.5508269387203,1424.5038664315407,Ground
79.12098962836068,85.00493787778363,21.694396262373843,291.3023585720753,874.5077331997708,1077.8486737047876,1124.1234742064626,1199.2088304571794,1371.8835957535443,Ground
87.04450209211787,94.1724864091351,15.984170511674005,155.84248959707082,967.9702195463358,905.0628244677577,1172.3328228280855,1171.4408999243972,1389.5641550561913,Ground
84.33415850928401,91.61836224340882,27.429156060406772,386.7634654987494,1097.796992748306,1156.4098530909566,1320.849197057558,1457.8909818069135,1477.1527456190458,Fly
80.56443402889772,88.49935662463916,15.750425887412481,224.85126147243284,982.7198262603536,1193.2434870954667,1316.6370545669251,1376.0506119584143,1478.4146416353499,Ground
88.17527346054877,90.89163735038473,20.838637661098502,297.5724638529043,845.7198484790354,1110.2484642158208,1260.0212965744279,1103.4444108523494,1382.7154325185888,Ground
82.18652488025464,89.18045615626525,13.663456227978042,240.77373211720752,746.7753914780315,1037.3684723816993,1072.5767880923204,1313.6746647399232,1229.8334141712585,Ground
92.33725593885048,86.06944530885957,18.119831408961993,220.82003368269977,873.5501593045035,1105.5863939844496,1129.0568842671523,1210.640498628088,1369.093376326174,Ground
83.84405920941472,90.55066522634048,16.776519734015245,236.82758919588755,1138.6349397262843,1136.3970630852739,1347.8071898356443,1332.1291470757387,1345.0210640361968,Ground
83.01212872316246,87.78850366582273,19.922958481062423,240.2651351941659,836.1970942563983,1149.640011773394,1308.4198244043544,1223.8175328341151,1443.235271420034,Ground
85.81473651158612,89.309679412473,14.013882979639684,364.0825918269421,802.4512228782862,1088.5359164493607,1124.6137886309039,1140.9858169319702,1391.8105620427507,Ground
84.39086384187102,90.80295973371783,16.686011900879016,100.44320145496383,1017.847666388539,1094.2609296998457,979.8756526549082,1262.8220988476512,1489.8117324122347,Ground
88.1126198327737,86.90403534606368,20.758824670441584,202.40407699888823,1000.7880184694728,1099.188679838825,1058.8943168933918,1028.7387436189563,1336.9154449209143,Ground
82.88266649489678,89.1191414651589,29.291718458029386,340.31952444822457,1058.5083721879673,1200.6381540963314,1223.3647390734984,1267.220132652057,1461.718251901325,Fly
82.27183763561578,84.92045410176682,18.96181328966433,399.2629501301705,909.5931710264,1086.268903421112,1230.5243126531352,1472.2155097808195,1392.5073443881552,Ground
87.17729987169608,88.80577683658977,19.73546954149671,108.39222009447155,987.6271053725164,816.2493558602621,1002.403670010838,1180.3334407715604,1314.6067091539944,Ground
84.65305515283528,84.63183393531311,19.681434435017138,185.38686524471905,833.1400741121805,938.4113212589527,1268.5589746298417,1016.696970985726,1261.665922302839,Ground
91.90075088752477,87.32361254334513,24.139544799318042,414.279111718084,1047.1083620895345,1280.6676402164362,1491.2688134356795,1231.2720920358831,1598.1149715570352,Fly
85.73489971332617,87.54983323890242,21.07650776498043,252.1757334321733,1087.9417041137403,1294.8342644789814,1303.388105492421,1300.1109944687294,1243.2011734439732,Ground
85.01573109915455,88.36689250909686,16.830320316000154,267.4900012283954,1204.9812095785926,1012.0717217588012,1214.945608966331,1205.7939816425755,1164.9544147375639,Ground
90.2643825459531,90.86591562571154,19.26721352511845,278.6195155587838,859.3184990502461,1051.5881505415182,946.8230683749186,1385.6975536982786,1385.0638504350359,Ground
82.12717334152033,88.31917260158623,21.76939776901294,357.7577671432678,1088.6437435209548,1121.29637210667,1194.2163381389767,1421.8718266141489,1508.4865458361105,Fly
89.10062280233358,87.0507746509156,20.789262829622384,220.76911346714002,1082.0158186755484,1154.4220352340346,1269.891968508079,1345.2756352076694,1354.480109518384,Ground
83.94545954787607,85.3455918579193,21.86543349778534,263.5028679195711,944.7079162632698,1101.4149264965758,1358.8940328444082,1343.8412699496646,1482.6403317330526,Ground
85.81137047733952,87.92491912376457,17.82354399154323,223.23324564918886,856.4090476131472,981.3006611694256,1172.7589983396313,1404.0954173797788,1189.016175937436,Ground
79.47737730600507,87.91745528484809,22.79531368081014,292.3385387608247,1037.9153118726124,1151.8871180440121,1368.9188933651678,1207.411009610885,1077.8983644014286,Ground
84.78950286562406,85.51722933805384,23.560793644499146,294.64769350543844,1192.3445794824954,890.9697101146844,1318.6145474042298,1384.2513896455005,1371.6848115120124,Ground
87.43757746718259,86.16163392854685,25.187978186244436,293.45780321946364,1066.5416823691778,1000.830333655969,1192.4128549314976,1251.2366579045038,1279.2240607456647,Ground
90.30910410273125,86.67318018619282,24.80880299846084,336.0813516196053,1181.8765970848817,1391.1606067063321,1216.1823517668468,1440.9140922775994,1346.2292191469996,Fly
87.54880629106307,88.1558376574219,19.561560784296677,243.27516077991336,946.4683287432341,1079.153178945959,1370.4102078059118,1147.9713207759391,1446.6431287412317,Ground
84.88709589272545,87.7519579424719,22.663697008217845,269.4489364676092,850.0984039541598,1108.1278422056198,1319.5531388086708,1410.133016488955,1506.1256258512117,Ground
81.28914786736576,83.42342448722579,23.900790519129718,181.11912496228814,971.5615350393491,1138.8375729230168,1126.0228836027034,1261.6125258669217,1242.0563701282401,Ground
84.57286154493612,86.01129724734716,16.731645475727237,208.34719714996206,1108.1984809249943,1061.505711158992,1149.4033801012145,1141.4374293230408,1469.516524833014,Ground
86.12709405503702,86.4314199185402,25.124065446940453,246.89044915003444,1124.9618905296666,1074.0199859232487,1279.7994549612235,1395.2478156952805,1550.0843030280378,Ground
82.72260201533891,85.03111559028899,23.812500181504348,225.63985394025366,1007.1253749910893,1039.2527712379692,1304.0430892644838,1459.0403568573638,1468.4450477636428,Ground
81.97574106724778,85.20019612278041,14.969688564341535,221.48243167931597,1130.350793193476,977.0816402199584,1169.6373927102,1284.6002334802167,1392.2505700107013,Ground
78.79767369988036,86.25495725815406,17.90364640826163,323.8467213059137,901.0042207447987,1155.1885971822153,1275.0872779401332,1520.2013924659616,1587.1074482308113,Ground
86.47995370264266,90.74075387869975,18.522891443015187,188.1286680888714,990.7055793386412,950.2742354821355,1207.5576372670039,1514.5824925076488,1516.774192552778,Ground
86.28885465739776,84.78358296404318,12.615248551047625,229.51567036852512,831.0816962032739,1073.4395439713894,1144.682275465273,1105.8141340620593,1415.8093898576785,Ground
81.411380127758,93.38763301928657,17.56871205162227,188.1168788836351,1117.2756845267445,1131.8521004798874,1064.9444035657016,1152.1453063001202,1459.9103331863594,Ground
83.00920512079362,90.89262681078847,17.686376476632148,331.91380819533066,1325.403810892112,1103.5106699813616,1351.0600690410313,1338.3928784663676,1559.211390028492,Fly
84.29758912915246,87.07248362959407,16.18668556696515,317.0230525895174,932.3004861541468,1159.256727384733,1040.4106031425886,1322.0583537737361,1533.696907355596,Ground
89.51197896574807,89.18401458946894,21.27860730367591,250.92008153917192,1165.3617268492285,1266.5351917623532,1224.941768768504,1396.8769895681353,1379.4233006322827,Ground
84.81196270818049,88.99264069664338,23.30039305867054,222.58656025374614,1040.8052846836756,1050.5034519631927,1103.421736713604,1437.718093650456,1287.958208106361,Ground
89.48813293446754,87.24750095063486,19.997165621693416,226.44376740910607,1081.079864559171,1016.1107325974264,1311.8549944255326,1234.0251358746034,1544.3670319166238,Ground
85.03777720234538,89.69172736015707,19.394906865385952,272.7370456070567,1107.4318012715562,1103.2407013340137,1184.9385985370068,1422.3855918542592,1428.2034219209343,Ground
84.56691876422818,90.01954405380988,20.79579258718598,230.2159644121868,980.4609648822976,1019.7719972860457,1179.6538858919696,1266.8647700912152,1468.6956632098677,Ground
85.46117531783658,89.92252858380103,16.815896572786045,260.5641846139736,1148.911310832829,943.4351968394403,1511.2910201043842,1274.1824861968566,1339.2176107384375,Ground
83.58688508314503,87.48078452714839,22.486287559424202,123.52199611528485,1137.6496450019538,1034.6101611674424,1290.796231362705,1349.288397185187,1299.8685345802032,Ground
80.7095758661181,91.48248036213556,24.506820547310333,188.37383426157453,1013.1927966771957,900.4468219548262,1360.757830639951,1230.2281096101756,1378.5045161921048,Ground
83.29865461586591,91.21983215413795,27.919277449070524,398.7911668644282,1126.3755584822575,1258.3883022284,1256.4922758423684,1204.5406995516723,1533.276047863701,Fly
86.89722321716657,88.88067379649989,20.640072903411152,184.14340400267076,1034.7561613803553,1164.5587712174192,1165.5936043295774,1411.8894597930669,1383.158028797112,Ground
83.56247728646413,88.6087690625539,25.268460269359462,253.79776339580437,976.1889563687946,1174.990023942371,1152.42045559951,1294.5221639661174,1361.9236596138196,Ground
78.09423650579325,89.82741436272153,24.94452288722487,272.9193351775742,1087.2315380028451,1228.3816859853562,1458.7908973530684,1149.1444031787144,1466.662788345689,Ground
87.30230418745873,86.56375413500957,26.49871383387824,291.48662089395873,1083.019181186261,1037.011544763619,1265.233033817668,1262.1420256786846,1430.645086296334,Ground
81.54701926773309,92.73871643719214,18.210712417364995,278.6028720857072,915.3149033874636,1021.8843621868886,1208.4505145692863,1332.7811073574123,1318.5601812553675,Ground
80.76308889599413,91.19644112519606,24.59378283678702,183.67639358444586,1072.1479323757344,1091.1908755970926,1172.0492536703466,1284.6094773025313,1377.091896907829,Ground
83.90916336335843,84.92743952701238,17.76679298421588,302.4353563208282,1094.959457136449,1172.2826894985512,1076.043771391976,1395.730482259353,1315.9507014493308,Ground
88.42846844354506,86.66069915634841,22.83780726855616,238.5100184712403,1112.1857856230472,1054.5205282622308,1335.1114089986715,1355.5941451645842,1129.6651952892644,Ground
84.94446059202284,85.93554896446683,11.457303144085218,259.7512492014063,1064.0542935074773,1122.703447886489,1213.7352479407036,1287.6863564647733,1434.6117328797723,Ground
82.64621717588977,85.46832074764637,30.196599282190668,333.1061112263097,1011.1140301964325,1286.3923549962446,1256.769881419046,1510.772109598245,1484.7145008185776,Fly
78.77982930277555,86.17065128704185,18.05108574354579,335.12573290648027,1015.776143929377,936.8664889582926,1238.173416896251,1374.1822294390126,1306.3204765040616,Ground
83.54729778140124,85.98512989618584,17.31751916369342,292.72626135333076,1205.2972024501662,1203.5443416416945,1087.8469852574972,1120.1785260590893,1581.6755629575105,Ground
83.2228182272834,88.08454347210738,16.397517061408525,229.1902797557373,947.543298623295,1169.0472686121514,1187.0965884870216,1533.78277453883,1283.5949367594174,Ground
87.44055165210901,88.7314021413136,23.801230367894302,187.71413117768077,1050.2784426895194,1189.1303686869755,1298.268314276994,1237.185626083082,1348.3385801239892,Ground
88.59031184056964,89.7518846963099,24.064408798185625,379.22620259187175,1144.0353993877914,1136.6410484506187,1357.1141242038075,1603.7210639718357,1493.171379223571,Fly
88.79499790060429,92.56767938376736,23.455548895655433,303.5536758769635,775.8486174670879,1210.1788333707327,1317.3947208412812,1326.532890632314,1469.2753774338269,Fly
84.37563324892817,87.78519622175781,22.185136992014797,199.16584357117515,967.298268239023,1150.8608373233442,1017.9239722197983,1277.2280385164247,1447.3145453267787,Ground
82.23350402746712,89.60995825758185,19.236384833090806,206.9807494610249,839.972889549629,1193.7477492506926,1160.2676747448638,1190.2856350371185,1222.23190376298,Ground
77.58506649961814,90.84866240632397,19.10719098146078,266.20285141107803,900.485151814662,1137.021188994174,1167.0510699782014,1359.0744335510326,1220.5808133450564,Ground
85.19284005728639,88.1140104345046,15.638403690228616,320.16849850625954,1025.2568845996623,1286.8817840543852,1096.803371615282,1289.0976580036536,1437.353368341177,Ground
82.96851486546366,89.36060290454193,19.576206582783456,206.0092823248973,876.0947297473358,1119.9423985986766,1245.3585523509219,1068.5955933999894,1331.9505952235952,Ground
86.33278993445812,91.78775231028155,25.68947944679403,257.179396825258,1084.9611988516212,1051.7090160539483,1161.5543121022909,1268.4918072091077,1486.528975613525,Ground
83.57516406651713,89.95696863524026,25.062831363458802,231.47459507049854,988.8491172857056,1116.4294765370569,992.5513648983689,1592.727009247333,1455.2905228599482,Ground
88.28257455541285,87.16956010033324,24.03005475934769,251.72205058529207,1048.0908092748896,1142.532130833011,1022.6030383887871,1236.8348475486357,1432.2504660289906,Ground
85.59717908672042,83.33025430402074,17.751327893686792,267.48250236498467,1097.78155496862,1040.1562419418954,1204.128745558744,1138.2199386184664,1403.0476413920628,Ground
85.03900567563372,86.64308104225277,17.552923636378857,323.20886193762186,972.0189657622994,1099.0711438432184,1337.8469627461504,1345.206783825967,1339.1506096268797,Ground
84.9595083257862,84.9875776997438,17.42580067073015,248.8223924562881,892.9147581315561,984.8846263447131,1258.7855888137735,1315.1403047951733,1251.8419228448631,Ground
84.48353073366647,87.24883359931219,29.666113344884014,406.64023485874037,1088.6407838298035,1223.604306382437,1127.774306604248,1477.982864075505,1649.2952622753828,Fly
86.91577737633212,92.5922524970311,21.75390295523891,293.45772962484483,1085.8014195302146,1116.801534053253,1146.1239162653903,1330.1960900171764,1321.7646077498007,Ground
84.94295137629193,92.9260454804091,17.61735482382603,246.30262171958037,815.9922255494247,1140.4212865277332,1113.0713013011357,1353.089431421595,1205.843219937978,Ground
96.55819447196416,86.3942943653183,23.580153256304463,313.7437520639361,1204.6862195719557,987.394603908895,1185.8470362662154,1276.9338333360292,1420.3359459998767,Ground
87.01698054142825,89.2994789452993,28.978232942966486,291.30633368469853,912.5107935952467,1213.885603243088,1273.6838727940174,1463.8186998848573,1516.0268857417577,Fly
86.84250010013028,87.66632181595389,10.244731366894284,208.07071007763847,1073.1380252574993,1185.0079332417554,1309.2106783982426,1216.4310994979965,1509.4798502227325,Ground
80.28932584032863,87.89307555310755,25.793996919571704,212.37823813234826,1019.157739619409,1178.2629826316518,1004.266141086601,1409.8484876051818,1435.968084768632,Ground
80.60945515560364,89.94612966276893,27.75571599623314,290.6602593373989,892.4687606950762,996.8044757905565,1199.0155191349618,1352.3960512076735,1438.1425617534342,Ground
90.18630224659756,87.6791760894476,25.007179491512428,418.00840654140063,1283.2561240356013,1271.2481764433805,1438.3194515329344,1211.9564455936918,1401.334097227589,Fly
88.53832036216386,83.22101879940499,21.40579283016633,248.42804148126118,1125.92332397868,1183.9663864431188,1015.3426952195583,1386.352824252152,1379.979874569963,Ground
84.11288641638917,93.50820297891677,22.78972261552459,423.260525174069,1178.907520139991,1065.0394744288071,1214.8819517552515,1202.96914186486,1425.8501750087275,Fly
